01/19/26;14:33:00;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 372262;Numero PROFOSS: 1616447;Quant;Moi;13.05;%;0.00276;0.034;0.0813;CP;43.98;%;0.00189;0.02;0.0943;Fat;2.21;%;0.00172;0.0243;0.0709;Ash;5.90;%;0.00268;0.03;0.0894;Fiber;6.31;%;0.00442;0.038;0.116;
01/21/26;16:22:54;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 371822;Numero PROFOSS: 533513;Quant;Moi;12.72;%;0.00304;0.034;0.0895;CP;43.73;%;0.00191;0.02;0.0955;Fat;1.74;%;0.0018;0.0243;0.074;Ash;6.10;%;0.00255;0.03;0.0849;Fiber;6.76;%;0.00404;0.038;0.106;
01/21/26;16:28:05;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 374716;Numero PROFOSS: 1617332;Quant;Moi;12.31;%;0.00261;0.034;0.0768;CP;43.97;%;0.00145;0.02;0.0725;Fat;2.34;%;0.00151;0.0243;0.0623;Ash;6.18;%;0.00222;0.03;0.0741;Fiber;6.52;%;0.00308;0.038;0.0811;
01/21/26;16:29:13;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 374717;Numero PROFOSS: 1618137;Quant;Moi;12.37;%;0.00222;0.034;0.0654;CP;44.97;%;0.000914;0.02;0.0457;Fat;2.14;%;0.00109;0.0243;0.045;Ash;6.29;%;0.00166;0.03;0.0553;Fiber;5.69;%;0.00193;0.038;0.0509;
01/21/26;16:30:23;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 374718;Numero PROFOSS: 1618982;Quant;Moi;12.05;%;0.00236;0.034;0.0695;CP;45.91;%;0.000543;0.02;0.0271;Fat;2.44;%;0.00104;0.0243;0.0429;Ash;6.42;%;0.00168;0.03;0.056;Fiber;4.78;%;0.00131;0.038;0.0344;
01/23/26;14:11:47;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 374463;Numero PROFOSS: 444265;Quant;Moi;12.64;%;0.00241;0.034;0.0708;CP;44.40;%;0.00132;0.02;0.0661;Fat;2.05;%;0.002;0.0243;0.0825;Ash;6.05;%;0.00213;0.03;0.0712;Fiber;6.02;%;0.00336;0.038;0.0884;
01/23/26;14:14:11;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 375297;Numero PROFOSS: 1619910;Quant;Moi;12.44;%;0.00254;0.034;0.0748;CP;44.63;%;0.00116;0.02;0.0579;Fat;2.61;%;0.00173;0.0243;0.0713;Ash;6.06;%;0.00215;0.03;0.0717;Fiber;5.61;%;0.00274;0.038;0.0721;
01/23/26;16:21:49;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 374414;Numero PROFOSS: 536676;Quant;Moi;12.67;%;0.00265;0.034;0.0779;CP;44.77;%;0.00161;0.02;0.0806;Fat;1.51;%;0.00133;0.0243;0.0546;Ash;6.05;%;0.00234;0.03;0.0779;Fiber;6.04;%;0.0032;0.038;0.0843;
01/23/26;16:23:04;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 375639;Numero PROFOSS: 1620395;Quant;Moi;12.56;%;0.00239;0.034;0.0703;CP;44.38;%;0.00137;0.02;0.0684;Fat;2.02;%;0.00127;0.0243;0.0525;Ash;6.11;%;0.00204;0.03;0.0678;Fiber;6.20;%;0.00293;0.038;0.0771;
01/23/26;16:26:04;SAMPLE;Farelo de soja - MAXINIR;Numero protocolo: 376333;Numero PROFOSS: 1620840;Quant;Moi;12.22;%;0.00222;0.034;0.0653;CP;46.47;%;0.000535;0.02;0.0268;Fat;3.36;%;0.000871;0.0243;0.0359;Ash;6.26;%;0.0014;0.03;0.0466;Fiber;3.98;%;0.00125;0.038;0.0328;
