2025-05-15;15:25:20-0300;Farelo de soja - MAXINIR;Numero protocolo: 132907;Numero PROFOSS: 1199084;Quant;Moi;12.16;%;0.00251;0.034;0.0738;CP;46.87;%;0.000535;0.02;0.0268;Fat;2.16;%;0.00121;0.0243;0.0498;Ash;6.37;%;0.0015;0.03;0.0499;Fiber;4.18;%;0.00146;0.038;0.0384;
2025-05-15;15:26:56-0300;Farelo de soja - MAXINIR;Numero protocolo: 132909;Numero PROFOSS: 1199823;Quant;Moi;12.64;%;0.00233;0.034;0.0685;CP;45.44;%;0.000785;0.02;0.0393;Fat;2.67;%;0.000962;0.0243;0.0397;Ash;6.28;%;0.00187;0.03;0.0623;Fiber;5.06;%;0.00211;0.038;0.0556;
2025-05-15;15:28:31-0300;Farelo de soja - MAXINIR;Numero protocolo: 132910;Numero PROFOSS: 1200618;Quant;Moi;12.26;%;0.0024;0.034;0.0707;CP;46.15;%;0.000713;0.02;0.0357;Fat;2.04;%;0.00105;0.0243;0.0431;Ash;6.34;%;0.00171;0.03;0.0569;Fiber;4.98;%;0.00166;0.038;0.0436;
2025-05-15;15:30:11-0300;Farelo de soja - MAXINIR;Numero protocolo: 133303;Numero PROFOSS: 1201000;Quant;Moi;12.31;%;0.0022;0.034;0.0646;CP;46.48;%;0.000529;0.02;0.0265;Fat;2.08;%;0.000796;0.0243;0.0328;Ash;6.34;%;0.00147;0.03;0.0489;Fiber;4.51;%;0.00162;0.038;0.0426;
2025-05-15;15:31:59-0300;Farelo de soja - MAXINIR;Numero protocolo: 131142;Numero PROFOSS: 241502;Quant;Moi;12.89;%;0.00238;0.034;0.07;CP;45.96;%;0.000842;0.02;0.0421;Fat;1.59;%;0.00103;0.0243;0.0426;Ash;6.30;%;0.00189;0.03;0.0631;Fiber;5.10;%;0.00211;0.038;0.0556;
2025-05-16;15:33:00-0300;Farelo de soja - MAXINIR;Numero protocolo: 134348;Numero PROFOSS: 1201570;Quant;Moi;12.28;%;0.00245;0.034;0.072;CP;46.97;%;0.000502;0.02;0.0251;Fat;2.76;%;0.00146;0.0243;0.06;Ash;6.42;%;0.00163;0.03;0.0545;Fiber;3.59;%;0.00177;0.038;0.0465;
2025-05-16;15:34:16-0300;Farelo de soja - MAXINIR;Numero protocolo: 134349;Numero PROFOSS: 1202087;Quant;Moi;12.31;%;0.00232;0.034;0.0684;CP;46.69;%;0.000471;0.02;0.0235;Fat;2.65;%;0.00111;0.0243;0.0458;Ash;6.37;%;0.00153;0.03;0.0509;Fiber;4.13;%;0.00164;0.038;0.0431;
2025-05-16;15:35:31-0300;Farelo de soja - MAXINIR;Numero protocolo: 131812;Numero PROFOSS: 243461;Quant;Moi;12.67;%;0.00229;0.034;0.0674;CP;46.06;%;0.00068;0.02;0.034;Fat;1.73;%;0.00119;0.0243;0.0492;Ash;6.33;%;0.00172;0.03;0.0574;Fiber;4.79;%;0.00177;0.038;0.0467;
2025-05-16;15:36:44-0300;Farelo de soja - MAXINIR;Numero protocolo: 133095;Numero PROFOSS: 268116;Quant;Moi;12.50;%;0.00234;0.034;0.0689;CP;45.49;%;0.000708;0.02;0.0354;Fat;1.97;%;0.00147;0.0243;0.0607;Ash;6.34;%;0.00178;0.03;0.0593;Fiber;5.22;%;0.00186;0.038;0.0489;
2025-05-17;11:07:55-0300;Farelo de soja - MAXINIR;Numero protocolo: 135121;Numero PROFOSS: 1202389;Quant;Moi;12.24;%;0.00223;0.034;0.0655;CP;46.40;%;0.0005;0.02;0.025;Fat;2.09;%;0.000975;0.0243;0.0402;Ash;6.37;%;0.00159;0.03;0.053;Fiber;4.47;%;0.00175;0.038;0.046;
